exporter_code,exporter_iso3,gdelt_country_code,year,gdelt_event_count,gdelt_avg_goldstein,gdelt_negative_goldstein_sum,gdelt_mentions,gdelt_avg_tone,gdelt_pressure_score,gdelt_filter_mode
585,PLW,PLW,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
585,PLW,PLW,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
585,PLW,PLW,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
585,PLW,PLW,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
585,PLW,PLW,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
585,PLW,PLW,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
585,PLW,PLW,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
586,PAK,PAK,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
591,PAN,PAN,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
598,PNG,PNG,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
600,PRY,PRY,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
604,PER,PER,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
624,GNB,GNB,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
626,TLS,TLS,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
634,QAT,QAT,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
642,ROU,ROU,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
646,RWA,RWA,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
662,LCA,LCA,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
666,SPM,SPM,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
670,VCT,VCT,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
674,SMR,SMR,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
678,STP,STP,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
682,SAU,SAU,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
686,SEN,SEN,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
706,SOM,SOM,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
716,ZWE,ZWE,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
729,SDN,SDN,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
